Frame Number,Timecode,adaptive_ratio (w=2),content_val,delta_edges,delta_hue,delta_lum,delta_sat
1377,00:00:57.391,1.0088033909357677,0.1538718894675926,0.22135416666666666,0.09415690104166667,0.09532335069444445,0.2721354166666667
1378,00:00:57.432,0.9575604149389666,0.14878110532407407,0.11067708333333333,0.08902994791666667,0.09551323784722222,0.2618001302083333
1379,00:00:57.474,1.0166999507973722,0.1588179976851852,0.0830078125,0.08683268229166667,0.09998914930555555,0.2896321614583333
1380,00:00:57.516,1.0012652403956752,0.15742549189814814,0.23518880208333334,0.09583875868055555,0.09947374131944445,0.2769639756944444
1381,00:00:57.557,0.9911605515815812,0.16475875289351852,0.394287109375,0.096435546875,0.10967339409722222,0.2881673177083333
1382,00:00:57.599,0.8308578284343131,0.1565483940972222,0.2559407552083333,0.09526909722222222,0.10652669270833333,0.2678493923611111
1383,00:00:57.641,0.5232413529853596,0.19212058738425927,0.2974446614583333,0.1300726996527778,0.1332736545138889,0.3130154079861111
1384,00:00:57.683,0.4230815333349316,0.23936631944444445,0.6571451822916666,0.1911078559027778,0.1640082465277778,0.3629828559027778
1385,00:00:57.724,1.3937688456160195,0.9080222800925926,4.046630859375,0.8713921440972222,0.6605902777777778,1.1920844184027777
1386,00:00:57.766,1.120538029005643,1.0063838252314814,4.378662109375,0.9296875,0.7655436197916666,1.3239203559027777
1387,00:00:57.808,1.0045979916594572,1.1680772569444444,4.551595052083333,1.0890570746527777,0.880859375,1.5343153211805556
1388,00:00:57.849,0.9877311661948782,1.2770363136574074,6.080322265625,1.1604546440972223,1.0032009548611112,1.6674533420138888
1389,00:00:57.891,1.0467821276512952,1.4594816984953702,6.799723307291667,1.4036458333333333,1.1353352864583333,1.8394639756944444
1390,00:00:57.933,1.0301670934999676,1.5376519097222223,7.325439453125,1.398681640625,1.2400987413194444,1.9741753472222223
1391,00:00:57.975,1.024334271613115,1.5942563657407407,6.813557942708333,1.5013834635416667,1.3012152777777777,1.9801703559027777
1392,00:00:58.016,1.1649337843003107,1.639720775462963,6.51611328125,1.5137803819444444,1.3259006076388888,2.0794813368055554
1393,00:00:58.058,1.2905251676096143,1.5886773003472223,6.481526692708333,1.4467502170138888,1.3141276041666667,2.005154079861111
1394,00:00:58.100,0.7723868421759776,0.9096770109953703,3.1266276041666665,0.7490234375,0.7969563802083334,1.1830512152777777
1395,00:00:58.141,0.8005453584247676,0.7804723668981483,1.8123372395833333,0.6226399739583334,0.6602918836805556,1.0584852430555556
1396,00:00:58.183,0.9064552939013393,0.702121310763889,1.4872233072916667,0.614990234375,0.5882703993055556,0.9031032986111112
1397,00:00:58.225,1.030909006072483,0.6992277922453703,0.7609049479166666,0.5847439236111112,0.5779079861111112,0.9350314670138888
1398,00:00:58.267,1.305052724443002,0.7089391637731483,1.3212076822916667,0.5967610677083334,0.5962185329861112,0.933837890625
1399,00:00:58.308,0.9768928823980251,0.5215205439814815,1.2797037760416667,0.3896755642361111,0.4293077256944444,0.7455783420138888
1400,00:00:58.350,0.4391332311674699,0.25003616898148145,0.78857421875,0.13804796006944445,0.2021755642361111,0.4098849826388889
1401,00:00:58.392,1.0137190217573986,0.47722258391203703,1.1897786458333333,0.3314344618055556,0.3956163194444444,0.7046169704861112
1402,00:00:58.433,1.295949002673247,0.5698603877314815,1.016845703125,0.418212890625,0.4741753472222222,0.8171929253472222
1403,00:00:58.475,1.1211641944691402,0.5416395399305555,0.7470703125,0.4129503038194444,0.4330783420138889,0.7788899739583334
1404,00:00:58.517,1.1237318098634996,0.4899992766203704,0.684814453125,0.3488498263888889,0.3949381510416667,0.7262098524305556
1405,00:00:58.558,0.986790802651996,0.39533600983796297,1.0237630208333333,0.2687174479166667,0.3288031684027778,0.5884874131944444
1406,00:00:58.600,0.5948545950018979,0.23734989872685186,0.5948893229166666,0.1326226128472222,0.17884657118055555,0.4005805121527778
1407,00:00:58.642,0.954661041624878,0.33352322048611116,0.5672200520833334,0.23177083333333334,0.2584906684027778,0.5103081597222222
1408,00:00:58.684,1.1451908491258898,0.37716109664351855,0.6917317708333334,0.2348090277777778,0.2977701822916667,0.5989040798611112
1409,00:00:58.725,1.1588694088863054,0.38760489004629634,0.892333984375,0.2817111545138889,0.2958170572916667,0.5852864583333334
1410,00:00:58.767,1.1968458824593673,0.3588957609953704,0.5948893229166666,0.22127278645833334,0.2813042534722222,0.5741102430555556
1411,00:00:58.809,0.9219606929231724,0.26829246238425924,0.6917317708333334,0.17564561631944445,0.19688585069444445,0.4323459201388889
1412,00:00:58.850,0.570618009317035,0.1664134837962963,0.2766927083333333,0.10712348090277778,0.10991753472222222,0.2821994357638889
1413,00:00:58.892,1.0115105817214876,0.2510941116898148,0.62255859375,0.1502007378472222,0.1846245659722222,0.41845703125
1414,00:00:58.934,1.2050424297405078,0.28826678240740744,0.78857421875,0.1762424045138889,0.2224392361111111,0.4661187065972222
1415,00:00:58.976,1.045028963441312,0.2699743200231482,0.892333984375,0.1716037326388889,0.1945258246527778,0.4437934027777778
1416,00:00:59.017,1.1124200700116686,0.26938657407407407,0.6986490885416666,0.17097981770833334,0.2007378472222222,0.4364420572916667
1417,00:00:59.059,0.9848843778806409,0.22461841724537035,0.2766927083333333,0.13658311631944445,0.16661241319444445,0.3706597222222222
1418,00:00:59.101,0.8229168752628312,0.185791015625,0.3181966145833333,0.09418402777777778,0.13490125868055555,0.3282877604166667
1419,00:00:59.142,0.8644414738073356,0.18711118344907407,0.4288736979166667,0.11566840277777778,0.13118489583333334,0.3144802517361111
1420,00:00:59.184,1.1214381160132025,0.22196903935185186,0.4703776041666667,0.1308322482638889,0.1618109809027778,0.3732638888888889
1421,00:00:59.226,1.210683049217999,0.23343460648148148,0.3389485677083333,0.1467556423611111,0.16837565104166666,0.3851725260416667
1422,00:00:59.268,0.9369480526899041,0.1853931568287037,0.15218098958333334,0.09480794270833333,0.13484700520833334,0.3265245225694444
1423,00:00:59.309,0.9547063850567696,0.17677589699074073,0.09684244791666667,0.115234375,0.115966796875,0.2991265190972222
1424,00:00:59.351,0.9208373624650446,0.1592972366898148,0.062255859375,0.0920681423611111,0.1069064670138889,0.2789171006944444
1425,00:00:59.393,0.9887232521040761,0.16252531828703703,0.0,0.09044053819444445,0.10823567708333333,0.2888997395833333
1426,00:00:59.434,1.0552917183644948,0.16727249710648148,0.006917317708333333,0.1008572048611111,0.10799153645833333,0.29296875
1427,00:00:59.476,0.9376761580025573,0.15417028356481483,0.013834635416666666,0.0905490451388889,0.09716796875,0.2747938368055556
1428,00:00:59.518,0.955682532739153,0.15804036458333334,0.06917317708333333,0.1045193142361111,0.0978732638888889,0.271728515625
1429,00:00:59.559,1.049112566505146,0.1698314525462963,0.11067708333333333,0.089111328125,0.11260308159722222,0.3077799479166667
1430,00:00:59.601,1.0532411940799598,0.17020218460648148,0.17293294270833334,0.1066623263888889,0.1030544704861111,0.3008897569444444
1431,00:00:59.643,1.0159260031991098,0.16511140046296297,0.04150390625,0.10527886284722222,0.10517035590277778,0.2848849826388889
1432,00:00:59.685,0.9334286971830988,0.15341073495370372,0.0,0.07953559027777778,0.10785590277777778,0.2728407118055556
1433,00:00:59.726,0.9644403000654131,0.1566478587962963,0.09684244791666667,0.09141710069444445,0.10541449652777778,0.2731119791666667
1434,00:00:59.768,0.5955473098330241,0.16544596354166666,0.4842122395833333,0.0835232204861111,0.12049696180555555,0.2923177083333333
1435,00:00:59.810,0.36156319662267467,0.16572627314814817,0.8784993489583334,0.09537760416666667,0.11870659722222222,0.2830946180555556
1436,00:00:59.851,0.9375273074139421,0.6354347511574074,3.6246744791666665,0.4334038628472222,0.5180392795138888,0.9548611111111112
1437,00:00:59.893,0.8612089677965687,0.8759132667824074,5.637613932291667,0.6266004774305556,0.7252604166666666,1.27587890625
1438,00:00:59.935,1.1974759364448573,1.5040237991898149,5.52001953125,1.4145236545138888,1.3435872395833333,1.7539605034722223
1439,00:00:59.977,1.2049282012065594,1.763111255787037,12.119140625,1.6287706163194444,1.5408528645833333,2.1197102864583335
